date,close,volume,open,high,low
09/24/13,48.45,136274400.00,48.51,49.66,48.16
09/23/13,47.19,75170550.00,47.28,47.55,46.29
09/20/13,47.49,115259600.00,46.32,47.60,45.74
09/19/13,45.98,63854770.00,45.51,46.05,45.23
09/18/13,45.23,79172720.00,44.84,45.47,44.40
09/17/13,45.07,91748330.00,42.50,45.44,42.43
09/16/13,42.51,70580670.00,44.85,44.94,42.43
09/13/13,44.31,52706530.00,45.04,45.08,43.93
09/12/13,44.75,67943630.00,45.53,45.62,44.65
09/11/13,45.04,71840960.00,43.39,45.09,43.11
09/10/13,43.60,54453960.00,44.24,44.26,43.23
09/09/13,44.04,75634970.00,44.36,44.79,43.70
09/06/13,43.95,117375700.00,43.09,44.61,42.40
09/05/13,42.66,49931010.00,41.79,42.77,41.77
09/04/13,41.78,42472010.00,42.01,42.17,41.44
09/03/13,41.87,48666190.00,41.84,42.17,41.51
08/30/13,41.29,67565220.00,42.03,42.26,41.06
08/29/13,41.28,58153720.00,40.89,41.78,40.80
08/28/13,40.55,57617060.00,39.96,40.85,39.88
08/27/13,39.64,72556560.00,40.68,41.20,39.42
08/26/13,41.34,93901000.00,40.90,41.94,40.62
08/23/13,40.55,86246160.00,39.00,40.63,38.93
08/22/13,38.55,21859280.00,38.37,38.75,38.34
08/21/13,38.32,45998690.00,38.38,38.85,38.15
08/20/13,38.41,57879220.00,38.35,38.58,37.69
08/19/13,37.81,57411950.00,37.43,38.28,37.14
08/16/13,37.08,45749580.00,36.97,37.49,36.90
08/15/13,36.56,56429530.00,36.36,37.07,36.02
08/14/13,36.65,48299100.00,36.83,37.55,36.62
08/13/13,37.02,65248000.00,38.24,38.32,36.77
08/12/13,38.22,31096900.00,38.20,38.50,38.10
08/09/13,38.50,43510970.00,38.59,38.74,38.01
08/08/13,38.54,41182770.00,39.13,39.19,38.43
08/07/13,38.87,68711580.00,38.61,38.94,37.70
08/06/13,38.55,63834190.00,39.11,39.25,37.94
08/05/13,39.19,79798290.00,38.43,39.32,38.25
08/02/13,38.05,72731240.00,37.66,38.49,37.50
08/01/13,37.49,105865000.00,37.30,38.29,36.92
07/31/13,36.80,154704200.00,37.96,38.31,36.33
07/30/13,37.63,172937500.00,35.65,37.96,35.32
07/29/13,35.43,124716100.00,34.07,35.63,34.01
07/26/13,34.01,135881500.00,33.77,34.73,33.56
07/25/13,34.36,365091700.00,33.55,34.88,32.75
07/24/13,26.51,75364480.00,26.32,26.53,26.05
07/23/13,26.13,28138680.00,26.10,26.30,25.97
07/22/13,26.05,27490350.00,25.99,26.13,25.72
07/19/13,25.88,46515740.00,25.82,26.11,25.60
07/18/13,26.18,24697620.00,26.75,26.77,26.12
07/17/13,26.65,21491940.00,26.37,26.78,26.30
07/16/13,26.32,30779130.00,26.39,26.75,26.01
07/15/13,26.28,24200400.00,25.93,26.43,25.65
07/12/13,25.91,16498340.00,25.74,25.93,25.55
